1.0,0.0,0.0
0.0,0.166666666667,0.833333333333
0.5,0.0,0.5
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.25,0.25,0.5
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.6,0.4,0.0
0.0,0.333333333333,0.666666666667
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.625,0.125,0.25
0.333333333333,0.333333333333,0.333333333333
0.0,1.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.0,1.0,0.0
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
1.0,0.0,0.0
0.5,0.5,0.0
0.333333333333,0.333333333333,0.333333333333
0.25,0.5,0.25
0.333333333333,0.333333333333,0.333333333333
1.0,0.0,0.0
0.666666666667,0.333333333333,5.55111512313e-17
0.0,0.0,1.0
1.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333
1.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333
0.0,0.0,1.0
1.0,0.0,0.0
0.5,0.5,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.5,0.5,0.0
0.0,0.333333333333,0.666666666667
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.25,0.125,0.625
1.0,0.0,0.0
0.0,0.5,0.5
0.25,0.5,0.25
0.666666666667,0.333333333333,5.55111512313e-17
1.0,0.0,0.0
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333
1.0,0.0,0.0
0.25,0.0,0.75
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.6,0.4
0.5,0.5,0.0
0.75,0.25,0.0
0.75,0.25,0.0
0.25,0.25,0.5
0.142857142857,0.285714285714,0.571428571429
0.666666666667,0.333333333333,5.55111512313e-17
0.0,0.0,1.0
1.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333
0.0,1.0,0.0
0.6,0.2,0.2
0.5,0.5,0.0
0.333333333333,0.333333333333,0.333333333333
0.166666666667,0.333333333333,0.5
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.125,0.5,0.375
0.222222222222,0.444444444444,0.333333333333
0.333333333333,0.333333333333,0.333333333333
0.0,0.0,1.0
1.0,0.0,0.0
0.142857142857,0.214285714286,0.642857142857
0.0,1.0,0.0
0.333333333333,0.333333333333,0.333333333333
0.5,0.0,0.5
0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.0,0.666666666667
0.666666666667,0.333333333333,5.55111512313e-17
0.375,0.125,0.5
0.0,0.333333333333,0.666666666667
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.142857142857,0.285714285714,0.571428571429
0.0,0.5,0.5
0.428571428571,0.285714285714,0.285714285714
0.8,0.2,-5.55111512313e-17
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.0,0.0,1.0
0.666666666667,0.0,0.333333333333
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.5,0.25,0.25
0.5,0.5,0.0
0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333
0.666666666667,0.0,0.333333333333
